Sandwich_id,order_id,Sandwich_name_id,quantity,order_date,order_time,unit_price,total_price,Sandwich_size,Sandwich_category,Sandwich_name,customer_id,discount_amount,order_month,order_month_name,order_year
21738,9543,sicilian_l,1,09-06-2015,17:05:58,20.25,20.25,L,Supreme,The Sicilian Sandwich,11689,0.0,6,June,2015
21739,9544,big_meat_s,1,09-06-2015,17:08:20,12.0,12.0,S,Classic,The Big Meat Sandwich,12583,0.0,6,June,2015
21740,9545,ital_supr_s,1,09-06-2015,17:14:17,12.5,12.5,S,Supreme,The Italian Supreme Sandwich,14213,0.0,6,June,2015
21741,9545,mexicana_m,1,09-06-2015,17:14:17,16.0,16.0,M,Veggie,The Mexicana Sandwich,14213,2.4,6,June,2015
21742,9545,pepperoni_l,1,09-06-2015,17:14:17,15.25,15.25,L,Classic,The Pepperoni Sandwich,14213,0.0,6,June,2015
21743,9545,spin_pesto_l,1,09-06-2015,17:14:17,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich,14213,0.0,6,June,2015
21744,9546,hawaiian_l,1,09-06-2015,17:20:30,16.5,16.5,L,Classic,The Hawaiian Sandwich,10029,2.48,6,June,2015
21745,9546,pepperoni_s,1,09-06-2015,17:20:30,9.75,9.75,S,Classic,The Pepperoni Sandwich,10029,0.49,6,June,2015
21746,9547,bbq_ckn_l,1,09-06-2015,17:29:10,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,10110,1.04,6,June,2015
21747,9547,hawaiian_l,1,09-06-2015,17:29:10,16.5,16.5,L,Classic,The Hawaiian Sandwich,10110,0.0,6,June,2015
21748,9547,prsc_argla_l,1,09-06-2015,17:29:10,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,10110,0.0,6,June,2015
21749,9548,prsc_argla_s,1,09-06-2015,17:34:42,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich,12903,0.62,6,June,2015
21750,9549,big_meat_s,1,09-06-2015,17:47:42,12.0,12.0,S,Classic,The Big Meat Sandwich,16174,0.6,6,June,2015
21751,9549,cali_ckn_m,1,09-06-2015,17:47:42,16.75,16.75,M,Chicken,The California Chicken Sandwich,16174,0.84,6,June,2015
21752,9549,napolitana_l,1,09-06-2015,17:47:42,20.5,20.5,L,Classic,The Napolitana Sandwich,16174,0.0,6,June,2015
21753,9549,pep_msh_pep_m,1,09-06-2015,17:47:42,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",16174,2.17,6,June,2015
21754,9550,southw_ckn_s,1,09-06-2015,17:51:14,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich,10040,1.28,6,June,2015
21755,9551,ital_cpcllo_m,1,09-06-2015,18:21:43,16.0,16.0,M,Classic,The Italian Capocollo Sandwich,15128,0.0,6,June,2015
21756,9551,ital_supr_s,1,09-06-2015,18:21:43,12.5,12.5,S,Supreme,The Italian Supreme Sandwich,15128,1.88,6,June,2015
21757,9551,napolitana_l,1,09-06-2015,18:21:43,20.5,20.5,L,Classic,The Napolitana Sandwich,15128,0.0,6,June,2015
21758,9552,cali_ckn_l,1,09-06-2015,18:30:00,20.75,20.75,L,Chicken,The California Chicken Sandwich,10488,0.0,6,June,2015
21759,9552,five_cheese_l,1,09-06-2015,18:30:00,18.5,18.5,L,Veggie,The Five Cheese Sandwich,10488,2.78,6,June,2015
21760,9552,ital_cpcllo_l,1,09-06-2015,18:30:00,20.5,20.5,L,Classic,The Italian Capocollo Sandwich,10488,0.0,6,June,2015
21761,9552,veggie_veg_l,1,09-06-2015,18:30:00,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich,10488,0.0,6,June,2015
21762,9553,ckn_pesto_s,1,09-06-2015,18:49:09,12.75,12.75,S,Chicken,The Chicken Pesto Sandwich,13179,0.64,6,June,2015
21763,9553,soppressata_s,1,09-06-2015,18:49:09,12.5,12.5,S,Supreme,The Soppressata Sandwich,13179,0.0,6,June,2015
21764,9554,big_meat_s,1,09-06-2015,18:59:04,12.0,12.0,S,Classic,The Big Meat Sandwich,12799,0.0,6,June,2015
21765,9554,napolitana_l,1,09-06-2015,18:59:04,20.5,20.5,L,Classic,The Napolitana Sandwich,12799,0.0,6,June,2015
21766,9554,napolitana_s,1,09-06-2015,18:59:04,12.0,12.0,S,Classic,The Napolitana Sandwich,12799,0.0,6,June,2015
21767,9555,thai_ckn_l,1,09-06-2015,19:09:39,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,13043,3.11,6,June,2015
21768,9555,veggie_veg_s,1,09-06-2015,19:09:39,12.0,12.0,S,Veggie,The Vegetables + Vegetables Sandwich,13043,1.2,6,June,2015
21769,9556,ital_supr_l,1,09-06-2015,19:19:31,20.75,20.75,L,Supreme,The Italian Supreme Sandwich,10533,3.11,6,June,2015
21770,9556,mexicana_l,1,09-06-2015,19:19:31,20.25,20.25,L,Veggie,The Mexicana Sandwich,10533,1.01,6,June,2015
21771,9556,spinach_fet_l,1,09-06-2015,19:19:31,20.25,20.25,L,Veggie,The Spinach and Feta Sandwich,10533,1.01,6,June,2015
21772,9556,thai_ckn_l,1,09-06-2015,19:19:31,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,10533,0.0,6,June,2015
21773,9557,southw_ckn_m,1,09-06-2015,19:24:11,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich,14898,2.51,6,June,2015
21774,9557,spinach_fet_s,1,09-06-2015,19:24:11,12.0,12.0,S,Veggie,The Spinach and Feta Sandwich,14898,1.2,6,June,2015
21775,9558,brie_carre_s,1,09-06-2015,19:27:17,23.65,23.65,S,Supreme,The Brie Carre Sandwich,11792,1.18,6,June,2015
21776,9558,prsc_argla_s,1,09-06-2015,19:27:17,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich,11792,0.0,6,June,2015
21777,9558,spicy_ital_m,1,09-06-2015,19:27:17,16.5,16.5,M,Supreme,The Spicy Italian Sandwich,11792,1.65,6,June,2015
21778,9558,thai_ckn_l,1,09-06-2015,19:27:17,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,11792,0.0,6,June,2015
21779,9559,ital_supr_m,1,09-06-2015,20:06:09,16.5,16.5,M,Supreme,The Italian Supreme Sandwich,15012,0.0,6,June,2015
21780,9559,ital_supr_s,1,09-06-2015,20:06:09,12.5,12.5,S,Supreme,The Italian Supreme Sandwich,15012,1.25,6,June,2015
21781,9560,bbq_ckn_s,1,09-06-2015,20:11:07,12.75,12.75,S,Chicken,The Barbecue Chicken Sandwich,14261,1.91,6,June,2015
21782,9560,classic_dlx_l,1,09-06-2015,20:11:07,20.5,20.5,L,Classic,The Classic Deluxe Sandwich,14261,1.03,6,June,2015
21783,9561,mediterraneo_s,1,09-06-2015,20:17:22,12.0,12.0,S,Veggie,The Mediterranean Sandwich,13584,0.0,6,June,2015
21784,9561,southw_ckn_l,1,09-06-2015,20:17:22,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich,13584,1.04,6,June,2015
21785,9562,peppr_salami_m,1,09-06-2015,20:18:13,16.5,16.5,M,Supreme,The Pepper Salami Sandwich,12006,2.48,6,June,2015
21786,9562,thai_ckn_l,1,09-06-2015,20:18:13,20.75,20.75,L,Chicken,The Thai Chicken Sandwich,12006,2.08,6,June,2015
21787,9563,calabrese_m,1,09-06-2015,20:42:21,16.25,16.25,M,Supreme,The Calabrese Sandwich,14240,0.0,6,June,2015
21788,9563,classic_dlx_m,1,09-06-2015,20:42:21,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,14240,0.8,6,June,2015
21789,9563,ital_supr_m,1,09-06-2015,20:42:21,16.5,16.5,M,Supreme,The Italian Supreme Sandwich,14240,0.0,6,June,2015
21790,9564,hawaiian_l,1,09-06-2015,20:53:24,16.5,16.5,L,Classic,The Hawaiian Sandwich,16485,2.48,6,June,2015
21791,9565,bbq_ckn_l,1,09-06-2015,20:58:15,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,16001,3.11,6,June,2015
21792,9565,sicilian_m,1,09-06-2015,20:58:15,16.25,16.25,M,Supreme,The Sicilian Sandwich,16001,0.81,6,June,2015
21793,9566,ital_veggie_m,1,09-06-2015,21:03:53,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,15956,0.0,6,June,2015
21794,9566,sicilian_m,1,09-06-2015,21:03:53,16.25,16.25,M,Supreme,The Sicilian Sandwich,15956,0.0,6,June,2015
21795,9567,pep_msh_pep_l,1,09-06-2015,21:42:20,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",11429,0.0,6,June,2015
21796,9567,spinach_fet_l,1,09-06-2015,21:42:20,20.25,20.25,L,Veggie,The Spinach and Feta Sandwich,11429,2.02,6,June,2015
21797,9568,ital_cpcllo_l,1,09-06-2015,21:57:40,20.5,20.5,L,Classic,The Italian Capocollo Sandwich,13805,2.05,6,June,2015
21798,9569,ital_veggie_m,1,10-06-2015,11:42:13,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,12586,0.0,6,June,2015
21799,9570,pep_msh_pep_s,1,10-06-2015,11:43:17,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",16286,1.65,6,June,2015
21800,9571,ital_veggie_m,1,10-06-2015,11:49:26,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,16176,1.68,6,June,2015
21801,9571,pep_msh_pep_m,1,10-06-2015,11:49:26,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",16176,2.17,6,June,2015
21802,9572,big_meat_s,1,10-06-2015,12:01:19,12.0,12.0,S,Classic,The Big Meat Sandwich,15643,0.0,6,June,2015
21803,9572,five_cheese_l,1,10-06-2015,12:01:19,18.5,18.5,L,Veggie,The Five Cheese Sandwich,15643,0.0,6,June,2015
21804,9572,prsc_argla_m,1,10-06-2015,12:01:19,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich,15643,0.0,6,June,2015
21805,9572,sicilian_s,1,10-06-2015,12:01:19,12.25,12.25,S,Supreme,The Sicilian Sandwich,15643,0.0,6,June,2015
21806,9573,calabrese_l,1,10-06-2015,12:06:00,20.25,20.25,L,Supreme,The Calabrese Sandwich,11058,2.02,6,June,2015
21807,9573,green_garden_s,1,10-06-2015,12:06:00,12.0,12.0,S,Veggie,The Green Garden Sandwich,11058,0.0,6,June,2015
21808,9573,pepperoni_m,1,10-06-2015,12:06:00,12.5,12.5,M,Classic,The Pepperoni Sandwich,11058,0.62,6,June,2015
21809,9573,spinach_fet_s,1,10-06-2015,12:06:00,12.0,12.0,S,Veggie,The Spinach and Feta Sandwich,11058,0.0,6,June,2015
21810,9574,bbq_ckn_l,2,10-06-2015,12:13:01,20.75,41.5,L,Chicken,The Barbecue Chicken Sandwich,12073,0.0,6,June,2015
21811,9574,ckn_pesto_s,1,10-06-2015,12:13:01,12.75,12.75,S,Chicken,The Chicken Pesto Sandwich,12073,1.91,6,June,2015
21812,9574,prsc_argla_l,1,10-06-2015,12:13:01,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,12073,0.0,6,June,2015
21813,9575,bbq_ckn_s,1,10-06-2015,12:20:23,12.75,12.75,S,Chicken,The Barbecue Chicken Sandwich,14624,0.0,6,June,2015
21814,9575,big_meat_s,3,10-06-2015,12:20:23,12.0,36.0,S,Classic,The Big Meat Sandwich,14624,3.6,6,June,2015
21815,9575,cali_ckn_l,2,10-06-2015,12:20:23,20.75,41.5,L,Chicken,The California Chicken Sandwich,14624,0.0,6,June,2015
21816,9575,classic_dlx_m,1,10-06-2015,12:20:23,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,14624,2.4,6,June,2015
21817,9575,four_cheese_l,1,10-06-2015,12:20:23,17.95,17.95,L,Veggie,The Four Cheese Sandwich,14624,0.0,6,June,2015
21818,9575,hawaiian_s,1,10-06-2015,12:20:23,10.5,10.5,S,Classic,The Hawaiian Sandwich,14624,0.0,6,June,2015
21819,9575,mediterraneo_l,1,10-06-2015,12:20:23,20.25,20.25,L,Veggie,The Mediterranean Sandwich,14624,0.0,6,June,2015
21820,9575,prsc_argla_l,1,10-06-2015,12:20:23,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,14624,0.0,6,June,2015
21821,9575,sicilian_s,1,10-06-2015,12:20:23,12.25,12.25,S,Supreme,The Sicilian Sandwich,14624,0.0,6,June,2015
21822,9575,southw_ckn_l,1,10-06-2015,12:20:23,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich,14624,0.0,6,June,2015
21823,9575,spicy_ital_l,1,10-06-2015,12:20:23,20.75,20.75,L,Supreme,The Spicy Italian Sandwich,14624,0.0,6,June,2015
21824,9575,spin_pesto_l,1,10-06-2015,12:20:23,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich,14624,0.0,6,June,2015
21825,9576,ckn_alfredo_m,1,10-06-2015,12:27:17,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,14873,0.84,6,June,2015
21826,9576,hawaiian_l,1,10-06-2015,12:27:17,16.5,16.5,L,Classic,The Hawaiian Sandwich,14873,0.0,6,June,2015
21827,9577,spinach_supr_l,1,10-06-2015,12:31:07,20.75,20.75,L,Supreme,The Spinach Supreme Sandwich,12277,0.0,6,June,2015
21828,9578,four_cheese_m,1,10-06-2015,12:33:07,14.75,14.75,M,Veggie,The Four Cheese Sandwich,10890,2.21,6,June,2015
21829,9579,cali_ckn_s,1,10-06-2015,12:38:34,12.75,12.75,S,Chicken,The California Chicken Sandwich,10890,1.91,6,June,2015
21830,9579,green_garden_s,1,10-06-2015,12:38:34,12.0,12.0,S,Veggie,The Green Garden Sandwich,10890,0.6,6,June,2015
21831,9579,prsc_argla_s,1,10-06-2015,12:38:34,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich,10890,0.0,6,June,2015
21832,9580,classic_dlx_s,1,10-06-2015,12:44:49,12.0,12.0,S,Classic,The Classic Deluxe Sandwich,14450,0.0,6,June,2015
21833,9580,the_greek_l,1,10-06-2015,12:44:49,20.5,20.5,L,Classic,The Greek Sandwich,14450,2.05,6,June,2015
21834,9581,cali_ckn_m,1,10-06-2015,12:50:18,16.75,16.75,M,Chicken,The California Chicken Sandwich,12953,0.0,6,June,2015
21835,9581,four_cheese_l,1,10-06-2015,12:50:18,17.95,17.95,L,Veggie,The Four Cheese Sandwich,12953,2.69,6,June,2015
21836,9581,spin_pesto_l,1,10-06-2015,12:50:18,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich,12953,0.0,6,June,2015
21837,9581,spinach_supr_s,1,10-06-2015,12:50:18,12.5,12.5,S,Supreme,The Spinach Supreme Sandwich,12953,0.62,6,June,2015
21838,9582,ital_supr_m,1,10-06-2015,12:55:46,16.5,16.5,M,Supreme,The Italian Supreme Sandwich,13193,0.82,6,June,2015
21839,9583,bbq_ckn_l,1,10-06-2015,13:06:28,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich,15300,0.0,6,June,2015
21840,9583,bbq_ckn_m,1,10-06-2015,13:06:28,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,15300,0.0,6,June,2015
21841,9583,cali_ckn_m,1,10-06-2015,13:06:28,16.75,16.75,M,Chicken,The California Chicken Sandwich,15300,0.0,6,June,2015
21842,9584,ital_veggie_s,1,10-06-2015,13:06:29,12.75,12.75,S,Veggie,The Italian Vegetables Sandwich,10110,0.0,6,June,2015
21843,9585,mexicana_l,1,10-06-2015,13:09:37,20.25,20.25,L,Veggie,The Mexicana Sandwich,14905,0.0,6,June,2015
21844,9586,five_cheese_l,1,10-06-2015,13:15:21,18.5,18.5,L,Veggie,The Five Cheese Sandwich,11783,0.92,6,June,2015
21845,9587,ital_cpcllo_m,1,10-06-2015,13:17:50,16.0,16.0,M,Classic,The Italian Capocollo Sandwich,16053,0.8,6,June,2015
21846,9588,calabrese_m,2,10-06-2015,13:19:56,16.25,32.5,M,Supreme,The Calabrese Sandwich,16210,0.0,6,June,2015
21847,9588,green_garden_s,1,10-06-2015,13:19:56,12.0,12.0,S,Veggie,The Green Garden Sandwich,16210,0.6,6,June,2015
21848,9588,pepperoni_s,1,10-06-2015,13:19:56,9.75,9.75,S,Classic,The Pepperoni Sandwich,16210,0.49,6,June,2015
21849,9588,prsc_argla_l,1,10-06-2015,13:19:56,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,16210,0.0,6,June,2015
21850,9588,prsc_argla_m,1,10-06-2015,13:19:56,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich,16210,2.48,6,June,2015
21851,9588,prsc_argla_s,1,10-06-2015,13:19:56,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich,16210,1.88,6,June,2015
21852,9588,sicilian_l,1,10-06-2015,13:19:56,20.25,20.25,L,Supreme,The Sicilian Sandwich,16210,0.0,6,June,2015
21853,9589,hawaiian_s,1,10-06-2015,13:34:03,10.5,10.5,S,Classic,The Hawaiian Sandwich,13264,1.05,6,June,2015
21854,9590,prsc_argla_s,1,10-06-2015,13:34:29,12.5,12.5,S,Supreme,The Prosciutto and Arugula Sandwich,12053,0.0,6,June,2015
21855,9591,ckn_alfredo_m,1,10-06-2015,13:56:58,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,11516,0.0,6,June,2015
21856,9592,big_meat_s,1,10-06-2015,14:19:49,12.0,12.0,S,Classic,The Big Meat Sandwich,11180,1.8,6,June,2015
21857,9592,calabrese_l,1,10-06-2015,14:19:49,20.25,20.25,L,Supreme,The Calabrese Sandwich,11180,0.0,6,June,2015
21858,9592,prsc_argla_l,1,10-06-2015,14:19:49,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,11180,0.0,6,June,2015
21859,9593,veggie_veg_s,1,10-06-2015,14:22:15,12.0,12.0,S,Veggie,The Vegetables + Vegetables Sandwich,16495,0.6,6,June,2015
21860,9594,cali_ckn_s,1,10-06-2015,14:40:05,12.75,12.75,S,Chicken,The California Chicken Sandwich,11219,0.0,6,June,2015
21861,9595,calabrese_s,1,10-06-2015,15:33:02,12.25,12.25,S,Supreme,The Calabrese Sandwich,12903,0.0,6,June,2015
21862,9595,classic_dlx_l,1,10-06-2015,15:33:02,20.5,20.5,L,Classic,The Classic Deluxe Sandwich,12903,2.05,6,June,2015
21863,9595,spinach_fet_m,1,10-06-2015,15:33:02,16.0,16.0,M,Veggie,The Spinach and Feta Sandwich,12903,0.0,6,June,2015
21864,9596,hawaiian_s,1,10-06-2015,15:55:45,10.5,10.5,S,Classic,The Hawaiian Sandwich,13115,0.52,6,June,2015
21865,9597,four_cheese_l,1,10-06-2015,15:58:00,17.95,17.95,L,Veggie,The Four Cheese Sandwich,14415,0.9,6,June,2015
21866,9597,spicy_ital_l,1,10-06-2015,15:58:00,20.75,20.75,L,Supreme,The Spicy Italian Sandwich,14415,3.11,6,June,2015
21867,9598,cali_ckn_l,1,10-06-2015,16:05:13,20.75,20.75,L,Chicken,The California Chicken Sandwich,15478,0.0,6,June,2015
21868,9598,hawaiian_m,1,10-06-2015,16:05:13,13.25,13.25,M,Classic,The Hawaiian Sandwich,15478,0.0,6,June,2015
21869,9599,ckn_pesto_l,1,10-06-2015,16:08:07,20.75,20.75,L,Chicken,The Chicken Pesto Sandwich,13627,3.11,6,June,2015
21870,9600,ital_cpcllo_l,1,10-06-2015,16:28:19,20.5,20.5,L,Classic,The Italian Capocollo Sandwich,14928,0.0,6,June,2015
21871,9600,sicilian_m,1,10-06-2015,16:28:19,16.25,16.25,M,Supreme,The Sicilian Sandwich,14928,0.0,6,June,2015
21872,9601,peppr_salami_l,1,10-06-2015,16:34:20,20.75,20.75,L,Supreme,The Pepper Salami Sandwich,13684,0.0,6,June,2015
21873,9602,calabrese_m,1,10-06-2015,17:03:57,16.25,16.25,M,Supreme,The Calabrese Sandwich,12840,0.0,6,June,2015
21874,9602,veggie_veg_l,1,10-06-2015,17:03:57,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich,12840,0.0,6,June,2015
21875,9603,four_cheese_l,1,10-06-2015,17:15:36,17.95,17.95,L,Veggie,The Four Cheese Sandwich,11026,0.0,6,June,2015
21876,9603,hawaiian_m,1,10-06-2015,17:15:36,13.25,13.25,M,Classic,The Hawaiian Sandwich,11026,0.66,6,June,2015
21877,9603,the_greek_xl,1,10-06-2015,17:15:36,25.5,25.5,XL,Classic,The Greek Sandwich,11026,1.28,6,June,2015
21878,9604,five_cheese_l,2,10-06-2015,17:32:37,18.5,37.0,L,Veggie,The Five Cheese Sandwich,11357,0.0,6,June,2015
21879,9605,sicilian_s,1,10-06-2015,17:34:14,12.25,12.25,S,Supreme,The Sicilian Sandwich,12811,0.0,6,June,2015
21880,9606,classic_dlx_m,1,10-06-2015,17:36:12,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,10300,0.0,6,June,2015
21881,9606,four_cheese_l,1,10-06-2015,17:36:12,17.95,17.95,L,Veggie,The Four Cheese Sandwich,10300,0.0,6,June,2015
21882,9606,ital_cpcllo_s,1,10-06-2015,17:36:12,12.0,12.0,S,Classic,The Italian Capocollo Sandwich,10300,0.0,6,June,2015
21883,9607,mexicana_m,1,10-06-2015,18:00:23,16.0,16.0,M,Veggie,The Mexicana Sandwich,12057,1.6,6,June,2015
21884,9607,prsc_argla_m,1,10-06-2015,18:00:23,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich,12057,0.0,6,June,2015
21885,9608,bbq_ckn_m,1,10-06-2015,18:05:08,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,13008,0.0,6,June,2015
21886,9608,four_cheese_l,1,10-06-2015,18:05:08,17.95,17.95,L,Veggie,The Four Cheese Sandwich,13008,0.0,6,June,2015
21887,9609,thai_ckn_m,1,10-06-2015,18:09:00,16.75,16.75,M,Chicken,The Thai Chicken Sandwich,13073,0.0,6,June,2015
21888,9610,big_meat_s,1,10-06-2015,18:18:42,12.0,12.0,S,Classic,The Big Meat Sandwich,15297,0.6,6,June,2015
21889,9610,classic_dlx_m,1,10-06-2015,18:18:42,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,15297,1.6,6,June,2015
21890,9610,peppr_salami_m,1,10-06-2015,18:18:42,16.5,16.5,M,Supreme,The Pepper Salami Sandwich,15297,0.0,6,June,2015
21891,9610,prsc_argla_m,1,10-06-2015,18:18:42,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich,15297,0.0,6,June,2015
21892,9611,spicy_ital_l,1,10-06-2015,18:23:15,20.75,20.75,L,Supreme,The Spicy Italian Sandwich,16290,2.08,6,June,2015
21893,9612,bbq_ckn_m,2,10-06-2015,18:25:11,16.75,33.5,M,Chicken,The Barbecue Chicken Sandwich,14743,0.0,6,June,2015
21894,9612,southw_ckn_m,1,10-06-2015,18:25:11,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich,14743,0.0,6,June,2015
21895,9613,napolitana_s,1,10-06-2015,18:49:11,12.0,12.0,S,Classic,The Napolitana Sandwich,10517,0.0,6,June,2015
21896,9613,sicilian_s,1,10-06-2015,18:49:11,12.25,12.25,S,Supreme,The Sicilian Sandwich,10517,0.0,6,June,2015
21897,9614,spinach_supr_m,1,10-06-2015,18:49:28,16.5,16.5,M,Supreme,The Spinach Supreme Sandwich,12656,2.48,6,June,2015
21898,9614,veggie_veg_m,1,10-06-2015,18:49:28,16.0,16.0,M,Veggie,The Vegetables + Vegetables Sandwich,12656,2.4,6,June,2015
21899,9615,bbq_ckn_m,1,10-06-2015,18:56:45,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,14745,0.84,6,June,2015
21900,9615,classic_dlx_m,1,10-06-2015,18:56:45,16.0,16.0,M,Classic,The Classic Deluxe Sandwich,14745,2.4,6,June,2015
21901,9615,pep_msh_pep_l,1,10-06-2015,18:56:45,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",14745,1.75,6,June,2015
21902,9615,the_greek_s,1,10-06-2015,18:56:45,12.0,12.0,S,Classic,The Greek Sandwich,14745,0.0,6,June,2015
21903,9616,classic_dlx_l,1,10-06-2015,19:10:03,20.5,20.5,L,Classic,The Classic Deluxe Sandwich,13866,2.05,6,June,2015
21904,9616,pep_msh_pep_m,1,10-06-2015,19:10:03,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",13866,0.0,6,June,2015
21905,9617,pepperoni_l,1,10-06-2015,19:44:27,15.25,15.25,L,Classic,The Pepperoni Sandwich,12976,2.29,6,June,2015
21906,9618,four_cheese_m,1,10-06-2015,20:16:51,14.75,14.75,M,Veggie,The Four Cheese Sandwich,12836,2.21,6,June,2015
21907,9618,peppr_salami_l,2,10-06-2015,20:16:51,20.75,41.5,L,Supreme,The Pepper Salami Sandwich,12836,6.22,6,June,2015
21908,9619,big_meat_s,1,10-06-2015,20:26:35,12.0,12.0,S,Classic,The Big Meat Sandwich,12639,0.6,6,June,2015
21909,9619,four_cheese_l,1,10-06-2015,20:26:35,17.95,17.95,L,Veggie,The Four Cheese Sandwich,12639,0.9,6,June,2015
21910,9619,napolitana_l,1,10-06-2015,20:26:35,20.5,20.5,L,Classic,The Napolitana Sandwich,12639,0.0,6,June,2015
21911,9620,southw_ckn_s,1,10-06-2015,21:45:01,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich,13764,0.64,6,June,2015
21912,9621,ital_veggie_m,1,10-06-2015,22:10:55,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich,11163,0.0,6,June,2015
21913,9622,ital_veggie_s,1,10-06-2015,22:29:03,12.75,12.75,S,Veggie,The Italian Vegetables Sandwich,13364,0.64,6,June,2015
21914,9623,ckn_alfredo_m,1,11-06-2015,11:25:26,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,11339,0.0,6,June,2015
21915,9623,peppr_salami_m,1,11-06-2015,11:25:26,16.5,16.5,M,Supreme,The Pepper Salami Sandwich,11339,0.0,6,June,2015
21916,9623,sicilian_l,1,11-06-2015,11:25:26,20.25,20.25,L,Supreme,The Sicilian Sandwich,11339,2.02,6,June,2015
21917,9624,ckn_alfredo_m,1,11-06-2015,11:35:49,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich,14427,0.0,6,June,2015
21918,9625,pep_msh_pep_l,1,11-06-2015,11:40:54,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich",15621,0.88,6,June,2015
21919,9626,napolitana_l,1,11-06-2015,11:58:25,20.5,20.5,L,Classic,The Napolitana Sandwich,13301,0.0,6,June,2015
21920,9627,bbq_ckn_m,1,11-06-2015,12:01:33,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,12520,0.0,6,June,2015
21921,9628,bbq_ckn_m,1,11-06-2015,12:03:40,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich,16114,0.0,6,June,2015
21922,9628,prsc_argla_l,1,11-06-2015,12:03:40,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich,16114,0.0,6,June,2015
21923,9629,ital_veggie_s,1,11-06-2015,12:11:07,12.75,12.75,S,Veggie,The Italian Vegetables Sandwich,14288,0.0,6,June,2015
21924,9629,veggie_veg_l,1,11-06-2015,12:11:07,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich,14288,0.0,6,June,2015
21925,9630,hawaiian_s,1,11-06-2015,12:12:58,10.5,10.5,S,Classic,The Hawaiian Sandwich,12783,1.58,6,June,2015
21926,9630,napolitana_l,1,11-06-2015,12:12:58,20.5,20.5,L,Classic,The Napolitana Sandwich,12783,2.05,6,June,2015
21927,9631,four_cheese_m,1,11-06-2015,12:18:23,14.75,14.75,M,Veggie,The Four Cheese Sandwich,10188,0.0,6,June,2015
