Sandwich_id,order_id,Sandwich_name_id,quantity,order_date,order_time,unit_price,total_price,Sandwich_size,Sandwich_category,Sandwich_name
21049,9227,spicy_ital_l,1,04-06-2015,14:42:20,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
21050,9228,five_cheese_l,1,04-06-2015,14:53:25,18.5,18.5,L,Veggie,The Five Cheese Sandwich
21051,9228,hawaiian_l,1,04-06-2015,14:53:25,16.5,16.5,L,Classic,The Hawaiian Sandwich
21052,9228,thai_ckn_m,1,04-06-2015,14:53:25,16.75,16.75,M,Chicken,The Thai Chicken Sandwich
21053,9229,pepperoni_l,1,04-06-2015,15:03:34,15.25,15.25,L,Classic,The Pepperoni Sandwich
21054,9230,napolitana_m,1,04-06-2015,15:19:18,16,16,M,Classic,The Napolitana Sandwich
21055,9230,pep_msh_pep_s,1,04-06-2015,15:19:18,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
21056,9231,spin_pesto_s,1,04-06-2015,15:26:39,12.5,12.5,S,Veggie,The Spinach Pesto Sandwich
21057,9232,brie_carre_s,1,04-06-2015,15:35:02,23.65,23.65,S,Supreme,The Brie Carre Sandwich
21058,9232,southw_ckn_s,1,04-06-2015,15:35:02,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich
21059,9233,classic_dlx_l,2,04-06-2015,16:12:31,20.5,41,L,Classic,The Classic Deluxe Sandwich
21060,9234,classic_dlx_s,1,04-06-2015,16:15:19,12,12,S,Classic,The Classic Deluxe Sandwich
21061,9234,peppr_salami_m,1,04-06-2015,16:15:19,16.5,16.5,M,Supreme,The Pepper Salami Sandwich
21062,9234,thai_ckn_l,1,04-06-2015,16:15:19,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21063,9234,the_greek_m,1,04-06-2015,16:15:19,16,16,M,Classic,The Greek Sandwich
21064,9235,ckn_alfredo_m,1,04-06-2015,16:15:26,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich
21065,9235,four_cheese_l,1,04-06-2015,16:15:26,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21066,9236,mediterraneo_s,1,04-06-2015,16:16:41,12,12,S,Veggie,The Mediterranean Sandwich
21067,9237,ital_supr_s,1,04-06-2015,16:24:14,12.5,12.5,S,Supreme,The Italian Supreme Sandwich
21068,9237,napolitana_m,1,04-06-2015,16:24:14,16,16,M,Classic,The Napolitana Sandwich
21069,9238,thai_ckn_l,1,04-06-2015,16:26:56,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21070,9238,the_greek_m,1,04-06-2015,16:26:56,16,16,M,Classic,The Greek Sandwich
21071,9239,bbq_ckn_m,1,04-06-2015,16:37:42,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21072,9239,classic_dlx_m,1,04-06-2015,16:37:42,16,16,M,Classic,The Classic Deluxe Sandwich
21073,9239,pep_msh_pep_s,1,04-06-2015,16:37:42,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
21074,9240,big_meat_s,1,04-06-2015,16:54:16,12,12,S,Classic,The Big Meat Sandwich
21075,9240,spicy_ital_l,1,04-06-2015,16:54:16,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
21076,9241,green_garden_s,1,04-06-2015,17:30:43,12,12,S,Veggie,The Green Garden Sandwich
21077,9241,ital_cpcllo_l,1,04-06-2015,17:30:43,20.5,20.5,L,Classic,The Italian Capocollo Sandwich
21078,9242,green_garden_s,1,04-06-2015,17:52:10,12,12,S,Veggie,The Green Garden Sandwich
21079,9242,ital_veggie_m,1,04-06-2015,17:52:10,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich
21080,9242,spinach_supr_m,1,04-06-2015,17:52:10,16.5,16.5,M,Supreme,The Spinach Supreme Sandwich
21081,9243,sicilian_l,1,04-06-2015,18:04:49,20.25,20.25,L,Supreme,The Sicilian Sandwich
21082,9244,green_garden_s,1,04-06-2015,18:07:58,12,12,S,Veggie,The Green Garden Sandwich
21083,9244,mediterraneo_l,1,04-06-2015,18:07:58,20.25,20.25,L,Veggie,The Mediterranean Sandwich
21084,9245,green_garden_s,1,04-06-2015,18:21:38,12,12,S,Veggie,The Green Garden Sandwich
21085,9245,peppr_salami_l,1,04-06-2015,18:21:38,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
21086,9245,spicy_ital_l,1,04-06-2015,18:21:38,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
21087,9246,big_meat_s,1,04-06-2015,18:21:45,12,12,S,Classic,The Big Meat Sandwich
21088,9246,cali_ckn_l,1,04-06-2015,18:21:45,20.75,20.75,L,Chicken,The California Chicken Sandwich
21089,9246,pepperoni_l,1,04-06-2015,18:21:45,15.25,15.25,L,Classic,The Pepperoni Sandwich
21090,9247,mexicana_l,1,04-06-2015,18:32:46,20.25,20.25,L,Veggie,The Mexicana Sandwich
21091,9248,classic_dlx_s,1,04-06-2015,18:48:17,12,12,S,Classic,The Classic Deluxe Sandwich
21092,9248,southw_ckn_m,1,04-06-2015,18:48:17,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
21093,9249,ital_supr_m,1,04-06-2015,18:49:15,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
21094,9250,veggie_veg_s,1,04-06-2015,18:53:14,12,12,S,Veggie,The Vegetables + Vegetables Sandwich
21095,9251,big_meat_s,1,04-06-2015,19:00:17,12,12,S,Classic,The Big Meat Sandwich
21096,9251,napolitana_s,1,04-06-2015,19:00:17,12,12,S,Classic,The Napolitana Sandwich
21097,9252,four_cheese_l,1,04-06-2015,19:07:09,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21098,9252,spin_pesto_l,1,04-06-2015,19:07:09,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich
21099,9252,spinach_fet_l,1,04-06-2015,19:07:09,20.25,20.25,L,Veggie,The Spinach and Feta Sandwich
21100,9252,thai_ckn_l,1,04-06-2015,19:07:09,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21101,9253,four_cheese_m,1,04-06-2015,19:15:39,14.75,14.75,M,Veggie,The Four Cheese Sandwich
21102,9254,classic_dlx_s,1,04-06-2015,19:28:14,12,12,S,Classic,The Classic Deluxe Sandwich
21103,9254,napolitana_l,1,04-06-2015,19:28:14,20.5,20.5,L,Classic,The Napolitana Sandwich
21104,9255,ckn_alfredo_m,1,04-06-2015,19:34:34,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich
21105,9255,classic_dlx_s,1,04-06-2015,19:34:34,12,12,S,Classic,The Classic Deluxe Sandwich
21106,9255,napolitana_m,1,04-06-2015,19:34:34,16,16,M,Classic,The Napolitana Sandwich
21107,9256,southw_ckn_m,1,04-06-2015,20:03:29,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
21108,9256,thai_ckn_l,1,04-06-2015,20:03:29,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21109,9257,cali_ckn_m,1,04-06-2015,20:07:27,16.75,16.75,M,Chicken,The California Chicken Sandwich
21110,9257,ital_supr_m,1,04-06-2015,20:07:27,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
21111,9257,peppr_salami_l,1,04-06-2015,20:07:27,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
21112,9258,classic_dlx_m,1,04-06-2015,20:59:56,16,16,M,Classic,The Classic Deluxe Sandwich
21113,9258,five_cheese_l,1,04-06-2015,20:59:56,18.5,18.5,L,Veggie,The Five Cheese Sandwich
21114,9259,green_garden_m,1,04-06-2015,21:19:20,16,16,M,Veggie,The Green Garden Sandwich
21115,9260,hawaiian_s,1,04-06-2015,21:51:14,10.5,10.5,S,Classic,The Hawaiian Sandwich
21116,9261,napolitana_l,1,05-06-2015,11:51:06,20.5,20.5,L,Classic,The Napolitana Sandwich
21117,9261,napolitana_m,1,05-06-2015,11:51:06,16,16,M,Classic,The Napolitana Sandwich
21118,9261,spinach_supr_l,1,05-06-2015,11:51:06,20.75,20.75,L,Supreme,The Spinach Supreme Sandwich
21119,9262,veggie_veg_m,1,05-06-2015,11:55:07,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
21120,9263,ckn_alfredo_m,1,05-06-2015,11:57:05,16.75,16.75,M,Chicken,The Chicken Alfredo Sandwich
21121,9263,five_cheese_l,1,05-06-2015,11:57:05,18.5,18.5,L,Veggie,The Five Cheese Sandwich
21122,9263,spin_pesto_m,1,05-06-2015,11:57:05,16.5,16.5,M,Veggie,The Spinach Pesto Sandwich
21123,9264,calabrese_m,1,05-06-2015,12:00:20,16.25,16.25,M,Supreme,The Calabrese Sandwich
21124,9265,the_greek_xl,1,05-06-2015,12:01:03,25.5,25.5,XL,Classic,The Greek Sandwich
21125,9266,spicy_ital_l,1,05-06-2015,12:11:18,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
21126,9267,ital_supr_l,1,05-06-2015,12:18:54,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
21127,9267,peppr_salami_l,1,05-06-2015,12:18:54,20.75,20.75,L,Supreme,The Pepper Salami Sandwich
21128,9267,spinach_supr_m,1,05-06-2015,12:18:54,16.5,16.5,M,Supreme,The Spinach Supreme Sandwich
21129,9268,ital_supr_s,1,05-06-2015,12:22:22,12.5,12.5,S,Supreme,The Italian Supreme Sandwich
21130,9269,bbq_ckn_m,1,05-06-2015,12:30:23,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21131,9269,ital_cpcllo_l,1,05-06-2015,12:30:23,20.5,20.5,L,Classic,The Italian Capocollo Sandwich
21132,9269,prsc_argla_m,1,05-06-2015,12:30:23,16.5,16.5,M,Supreme,The Prosciutto and Arugula Sandwich
21133,9269,spicy_ital_l,1,05-06-2015,12:30:23,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
21134,9270,spinach_supr_s,1,05-06-2015,12:47:39,12.5,12.5,S,Supreme,The Spinach Supreme Sandwich
21135,9271,five_cheese_l,1,05-06-2015,12:49:26,18.5,18.5,L,Veggie,The Five Cheese Sandwich
21136,9271,four_cheese_m,1,05-06-2015,12:49:26,14.75,14.75,M,Veggie,The Four Cheese Sandwich
21137,9271,hawaiian_m,1,05-06-2015,12:49:26,13.25,13.25,M,Classic,The Hawaiian Sandwich
21138,9271,pepperoni_m,1,05-06-2015,12:49:26,12.5,12.5,M,Classic,The Pepperoni Sandwich
21139,9272,cali_ckn_l,1,05-06-2015,12:54:41,20.75,20.75,L,Chicken,The California Chicken Sandwich
21140,9272,ital_supr_l,1,05-06-2015,12:54:41,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
21141,9272,spinach_fet_m,1,05-06-2015,12:54:41,16,16,M,Veggie,The Spinach and Feta Sandwich
21142,9273,four_cheese_l,1,05-06-2015,13:15:47,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21143,9273,southw_ckn_s,1,05-06-2015,13:15:47,12.75,12.75,S,Chicken,The Southwest Chicken Sandwich
21144,9274,ital_cpcllo_l,1,05-06-2015,13:17:14,20.5,20.5,L,Classic,The Italian Capocollo Sandwich
21145,9274,spinach_supr_m,1,05-06-2015,13:17:14,16.5,16.5,M,Supreme,The Spinach Supreme Sandwich
21146,9275,pep_msh_pep_l,1,05-06-2015,13:34:45,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
21147,9276,bbq_ckn_m,1,05-06-2015,13:48:18,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21148,9276,cali_ckn_l,1,05-06-2015,13:48:18,20.75,20.75,L,Chicken,The California Chicken Sandwich
21149,9276,ital_cpcllo_l,1,05-06-2015,13:48:18,20.5,20.5,L,Classic,The Italian Capocollo Sandwich
21150,9276,peppr_salami_m,1,05-06-2015,13:48:18,16.5,16.5,M,Supreme,The Pepper Salami Sandwich
21151,9277,five_cheese_l,1,05-06-2015,13:57:43,18.5,18.5,L,Veggie,The Five Cheese Sandwich
21152,9278,big_meat_s,1,05-06-2015,14:04:21,12,12,S,Classic,The Big Meat Sandwich
21153,9278,classic_dlx_l,1,05-06-2015,14:04:21,20.5,20.5,L,Classic,The Classic Deluxe Sandwich
21154,9278,veggie_veg_m,1,05-06-2015,14:04:21,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
21155,9279,cali_ckn_m,1,05-06-2015,14:12:37,16.75,16.75,M,Chicken,The California Chicken Sandwich
21156,9279,mexicana_m,1,05-06-2015,14:12:37,16,16,M,Veggie,The Mexicana Sandwich
21157,9279,pepperoni_l,1,05-06-2015,14:12:37,15.25,15.25,L,Classic,The Pepperoni Sandwich
21158,9279,spin_pesto_m,1,05-06-2015,14:12:37,16.5,16.5,M,Veggie,The Spinach Pesto Sandwich
21159,9280,four_cheese_m,1,05-06-2015,14:13:12,14.75,14.75,M,Veggie,The Four Cheese Sandwich
21160,9281,four_cheese_l,1,05-06-2015,14:29:32,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21161,9281,hawaiian_s,1,05-06-2015,14:29:32,10.5,10.5,S,Classic,The Hawaiian Sandwich
21162,9281,ital_supr_s,1,05-06-2015,14:29:32,12.5,12.5,S,Supreme,The Italian Supreme Sandwich
21163,9281,southw_ckn_m,1,05-06-2015,14:29:32,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
21164,9282,hawaiian_s,1,05-06-2015,14:36:07,10.5,10.5,S,Classic,The Hawaiian Sandwich
21165,9282,thai_ckn_l,2,05-06-2015,14:36:07,20.75,41.5,L,Chicken,The Thai Chicken Sandwich
21166,9282,the_greek_xl,1,05-06-2015,14:36:07,25.5,25.5,XL,Classic,The Greek Sandwich
21167,9283,calabrese_s,1,05-06-2015,15:12:34,12.25,12.25,S,Supreme,The Calabrese Sandwich
21168,9283,ckn_pesto_m,1,05-06-2015,15:12:34,16.75,16.75,M,Chicken,The Chicken Pesto Sandwich
21169,9283,ital_cpcllo_s,1,05-06-2015,15:12:34,12,12,S,Classic,The Italian Capocollo Sandwich
21170,9283,ital_supr_l,1,05-06-2015,15:12:34,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
21171,9283,ital_supr_s,1,05-06-2015,15:12:34,12.5,12.5,S,Supreme,The Italian Supreme Sandwich
21172,9283,mexicana_m,1,05-06-2015,15:12:34,16,16,M,Veggie,The Mexicana Sandwich
21173,9283,napolitana_s,1,05-06-2015,15:12:34,12,12,S,Classic,The Napolitana Sandwich
21174,9283,soppressata_s,1,05-06-2015,15:12:34,12.5,12.5,S,Supreme,The Soppressata Sandwich
21175,9283,thai_ckn_m,1,05-06-2015,15:12:34,16.75,16.75,M,Chicken,The Thai Chicken Sandwich
21176,9284,big_meat_s,1,05-06-2015,15:15:15,12,12,S,Classic,The Big Meat Sandwich
21177,9284,cali_ckn_m,1,05-06-2015,15:15:15,16.75,16.75,M,Chicken,The California Chicken Sandwich
21178,9285,southw_ckn_l,1,05-06-2015,15:27:14,20.75,20.75,L,Chicken,The Southwest Chicken Sandwich
21179,9286,bbq_ckn_l,1,05-06-2015,15:35:31,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich
21180,9286,cali_ckn_m,1,05-06-2015,15:35:31,16.75,16.75,M,Chicken,The California Chicken Sandwich
21181,9287,big_meat_s,1,05-06-2015,15:53:40,12,12,S,Classic,The Big Meat Sandwich
21182,9287,brie_carre_s,1,05-06-2015,15:53:40,23.65,23.65,S,Supreme,The Brie Carre Sandwich
21183,9287,ckn_pesto_m,1,05-06-2015,15:53:40,16.75,16.75,M,Chicken,The Chicken Pesto Sandwich
21184,9287,sicilian_s,1,05-06-2015,15:53:40,12.25,12.25,S,Supreme,The Sicilian Sandwich
21185,9288,veggie_veg_l,1,05-06-2015,15:59:12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich
21186,9289,classic_dlx_s,1,05-06-2015,16:06:51,12,12,S,Classic,The Classic Deluxe Sandwich
21187,9289,soppressata_l,1,05-06-2015,16:06:51,20.75,20.75,L,Supreme,The Soppressata Sandwich
21188,9290,ital_veggie_m,1,05-06-2015,16:13:16,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich
21189,9290,spinach_fet_l,1,05-06-2015,16:13:16,20.25,20.25,L,Veggie,The Spinach and Feta Sandwich
21190,9291,classic_dlx_s,1,05-06-2015,16:14:12,12,12,S,Classic,The Classic Deluxe Sandwich
21191,9292,bbq_ckn_m,1,05-06-2015,16:25:26,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21192,9293,ital_supr_l,1,05-06-2015,16:36:38,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
21193,9293,ital_veggie_m,1,05-06-2015,16:36:38,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich
21194,9294,pep_msh_pep_m,1,05-06-2015,17:18:07,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
21195,9294,veggie_veg_s,1,05-06-2015,17:18:07,12,12,S,Veggie,The Vegetables + Vegetables Sandwich
21196,9295,cali_ckn_m,1,05-06-2015,17:22:35,16.75,16.75,M,Chicken,The California Chicken Sandwich
21197,9295,hawaiian_l,1,05-06-2015,17:22:35,16.5,16.5,L,Classic,The Hawaiian Sandwich
21198,9296,four_cheese_l,1,05-06-2015,17:30:02,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21199,9296,ital_veggie_m,1,05-06-2015,17:30:02,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich
21200,9297,napolitana_m,1,05-06-2015,17:35:01,16,16,M,Classic,The Napolitana Sandwich
21201,9297,pepperoni_m,1,05-06-2015,17:35:01,12.5,12.5,M,Classic,The Pepperoni Sandwich
21202,9297,spicy_ital_l,1,05-06-2015,17:35:01,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
21203,9297,thai_ckn_l,1,05-06-2015,17:35:01,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21204,9298,four_cheese_l,1,05-06-2015,17:35:30,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21205,9298,sicilian_m,1,05-06-2015,17:35:30,16.25,16.25,M,Supreme,The Sicilian Sandwich
21206,9299,southw_ckn_m,1,05-06-2015,18:00:05,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
21207,9299,spin_pesto_l,1,05-06-2015,18:00:05,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich
21208,9299,veggie_veg_m,1,05-06-2015,18:00:05,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
21209,9300,bbq_ckn_m,1,05-06-2015,18:05:03,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21210,9300,classic_dlx_m,1,05-06-2015,18:05:03,16,16,M,Classic,The Classic Deluxe Sandwich
21211,9300,hawaiian_l,1,05-06-2015,18:05:03,16.5,16.5,L,Classic,The Hawaiian Sandwich
21212,9300,spinach_supr_s,1,05-06-2015,18:05:03,12.5,12.5,S,Supreme,The Spinach Supreme Sandwich
21213,9301,green_garden_s,1,05-06-2015,18:10:11,12,12,S,Veggie,The Green Garden Sandwich
21214,9301,the_greek_xl,1,05-06-2015,18:10:11,25.5,25.5,XL,Classic,The Greek Sandwich
21215,9302,classic_dlx_s,1,05-06-2015,18:11:29,12,12,S,Classic,The Classic Deluxe Sandwich
21216,9302,four_cheese_l,1,05-06-2015,18:11:29,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21217,9302,ital_supr_l,1,05-06-2015,18:11:29,20.75,20.75,L,Supreme,The Italian Supreme Sandwich
21218,9302,napolitana_s,1,05-06-2015,18:11:29,12,12,S,Classic,The Napolitana Sandwich
21219,9303,bbq_ckn_m,1,05-06-2015,18:27:52,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21220,9303,big_meat_s,1,05-06-2015,18:27:52,12,12,S,Classic,The Big Meat Sandwich
21221,9303,four_cheese_l,1,05-06-2015,18:27:52,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21222,9304,cali_ckn_m,1,05-06-2015,18:29:22,16.75,16.75,M,Chicken,The California Chicken Sandwich
21223,9304,ckn_pesto_m,1,05-06-2015,18:29:22,16.75,16.75,M,Chicken,The Chicken Pesto Sandwich
21224,9304,spinach_fet_s,1,05-06-2015,18:29:22,12,12,S,Veggie,The Spinach and Feta Sandwich
21225,9304,thai_ckn_l,1,05-06-2015,18:29:22,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21226,9305,classic_dlx_l,1,05-06-2015,18:29:57,20.5,20.5,L,Classic,The Classic Deluxe Sandwich
21227,9305,pep_msh_pep_l,1,05-06-2015,18:29:57,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
21228,9305,prsc_argla_l,1,05-06-2015,18:29:57,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich
21229,9305,spicy_ital_s,1,05-06-2015,18:29:57,12.5,12.5,S,Supreme,The Spicy Italian Sandwich
21230,9306,peppr_salami_m,1,05-06-2015,18:44:46,16.5,16.5,M,Supreme,The Pepper Salami Sandwich
21231,9307,brie_carre_s,1,05-06-2015,18:47:56,23.65,23.65,S,Supreme,The Brie Carre Sandwich
21232,9307,spinach_fet_m,1,05-06-2015,18:47:56,16,16,M,Veggie,The Spinach and Feta Sandwich
21233,9308,mexicana_l,1,05-06-2015,18:49:04,20.25,20.25,L,Veggie,The Mexicana Sandwich
21234,9309,the_greek_m,1,05-06-2015,18:53:32,16,16,M,Classic,The Greek Sandwich
21235,9310,four_cheese_m,1,05-06-2015,19:09:14,14.75,14.75,M,Veggie,The Four Cheese Sandwich
21236,9311,pep_msh_pep_s,1,05-06-2015,19:09:41,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
21237,9312,pepperoni_m,1,05-06-2015,19:25:56,12.5,12.5,M,Classic,The Pepperoni Sandwich
21238,9312,veggie_veg_m,1,05-06-2015,19:25:56,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
21239,9313,spicy_ital_l,1,05-06-2015,19:37:05,20.75,20.75,L,Supreme,The Spicy Italian Sandwich
21240,9313,the_greek_xl,1,05-06-2015,19:37:05,25.5,25.5,XL,Classic,The Greek Sandwich
21241,9314,classic_dlx_m,1,05-06-2015,19:37:58,16,16,M,Classic,The Classic Deluxe Sandwich
21242,9314,four_cheese_l,1,05-06-2015,19:37:58,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21243,9314,pepperoni_l,1,05-06-2015,19:37:58,15.25,15.25,L,Classic,The Pepperoni Sandwich
21244,9315,cali_ckn_l,1,05-06-2015,19:39:37,20.75,20.75,L,Chicken,The California Chicken Sandwich
21245,9315,napolitana_m,1,05-06-2015,19:39:37,16,16,M,Classic,The Napolitana Sandwich
21246,9316,bbq_ckn_m,1,05-06-2015,19:47:11,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21247,9316,ital_supr_m,1,05-06-2015,19:47:11,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
21248,9316,peppr_salami_m,1,05-06-2015,19:47:11,16.5,16.5,M,Supreme,The Pepper Salami Sandwich
21249,9317,five_cheese_l,1,05-06-2015,19:53:38,18.5,18.5,L,Veggie,The Five Cheese Sandwich
21250,9318,cali_ckn_l,1,05-06-2015,20:07:16,20.75,20.75,L,Chicken,The California Chicken Sandwich
21251,9318,four_cheese_l,1,05-06-2015,20:07:16,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21252,9318,ital_supr_s,1,05-06-2015,20:07:16,12.5,12.5,S,Supreme,The Italian Supreme Sandwich
21253,9318,spinach_supr_l,1,05-06-2015,20:07:16,20.75,20.75,L,Supreme,The Spinach Supreme Sandwich
21254,9319,cali_ckn_s,1,05-06-2015,20:19:04,12.75,12.75,S,Chicken,The California Chicken Sandwich
21255,9320,spin_pesto_l,1,05-06-2015,20:45:22,20.75,20.75,L,Veggie,The Spinach Pesto Sandwich
21256,9320,veggie_veg_l,1,05-06-2015,20:45:22,20.25,20.25,L,Veggie,The Vegetables + Vegetables Sandwich
21257,9321,five_cheese_l,1,05-06-2015,20:58:28,18.5,18.5,L,Veggie,The Five Cheese Sandwich
21258,9321,spicy_ital_m,1,05-06-2015,20:58:28,16.5,16.5,M,Supreme,The Spicy Italian Sandwich
21259,9322,spicy_ital_m,1,05-06-2015,21:01:25,16.5,16.5,M,Supreme,The Spicy Italian Sandwich
21260,9322,thai_ckn_l,1,05-06-2015,21:01:25,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21261,9323,bbq_ckn_l,1,05-06-2015,21:01:50,20.75,20.75,L,Chicken,The Barbecue Chicken Sandwich
21262,9323,big_meat_s,1,05-06-2015,21:01:50,12,12,S,Classic,The Big Meat Sandwich
21263,9323,pepperoni_l,1,05-06-2015,21:01:50,15.25,15.25,L,Classic,The Pepperoni Sandwich
21264,9323,thai_ckn_l,1,05-06-2015,21:01:50,20.75,20.75,L,Chicken,The Thai Chicken Sandwich
21265,9324,big_meat_s,1,05-06-2015,21:14:55,12,12,S,Classic,The Big Meat Sandwich
21266,9324,green_garden_s,1,05-06-2015,21:14:55,12,12,S,Veggie,The Green Garden Sandwich
21267,9325,mexicana_l,1,05-06-2015,21:46:10,20.25,20.25,L,Veggie,The Mexicana Sandwich
21268,9325,prsc_argla_l,1,05-06-2015,21:46:10,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich
21269,9326,ital_supr_m,1,05-06-2015,22:16:40,16.5,16.5,M,Supreme,The Italian Supreme Sandwich
21270,9327,classic_dlx_m,1,05-06-2015,22:20:39,16,16,M,Classic,The Classic Deluxe Sandwich
21271,9328,pep_msh_pep_s,1,05-06-2015,22:24:34,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Sandwich"
21272,9328,prsc_argla_l,1,05-06-2015,22:24:34,20.75,20.75,L,Supreme,The Prosciutto and Arugula Sandwich
21273,9329,southw_ckn_m,1,05-06-2015,23:01:44,16.75,16.75,M,Chicken,The Southwest Chicken Sandwich
21274,9330,thai_ckn_m,1,06-06-2015,12:27:50,16.75,16.75,M,Chicken,The Thai Chicken Sandwich
21275,9331,bbq_ckn_m,1,06-06-2015,12:40:05,16.75,16.75,M,Chicken,The Barbecue Chicken Sandwich
21276,9331,big_meat_s,1,06-06-2015,12:40:05,12,12,S,Classic,The Big Meat Sandwich
21277,9331,cali_ckn_l,1,06-06-2015,12:40:05,20.75,20.75,L,Chicken,The California Chicken Sandwich
21278,9331,ckn_pesto_m,1,06-06-2015,12:40:05,16.75,16.75,M,Chicken,The Chicken Pesto Sandwich
21279,9331,four_cheese_l,1,06-06-2015,12:40:05,17.95,17.95,L,Veggie,The Four Cheese Sandwich
21280,9331,four_cheese_m,1,06-06-2015,12:40:05,14.75,14.75,M,Veggie,The Four Cheese Sandwich
21281,9331,hawaiian_l,1,06-06-2015,12:40:05,16.5,16.5,L,Classic,The Hawaiian Sandwich
21282,9331,ital_cpcllo_m,1,06-06-2015,12:40:05,16,16,M,Classic,The Italian Capocollo Sandwich
21283,9331,ital_veggie_m,1,06-06-2015,12:40:05,16.75,16.75,M,Veggie,The Italian Vegetables Sandwich
21284,9331,mexicana_m,1,06-06-2015,12:40:05,16,16,M,Veggie,The Mexicana Sandwich
21285,9331,napolitana_l,2,06-06-2015,12:40:05,20.5,41,L,Classic,The Napolitana Sandwich
21286,9331,sicilian_l,1,06-06-2015,12:40:05,20.25,20.25,L,Supreme,The Sicilian Sandwich
21287,9331,sicilian_s,1,06-06-2015,12:40:05,12.25,12.25,S,Supreme,The Sicilian Sandwich
21288,9331,veggie_veg_m,1,06-06-2015,12:40:05,16,16,M,Veggie,The Vegetables + Vegetables Sandwich
21289,9332,big_meat_s,1,06-06-2015,12:51:31,12,12,S,Classic,The Big Meat Sandwich
21290,9333,spicy_ital_s,1,06-06-2015,12:57:45,12.5,12.5,S,Supreme,The Spicy Italian Sandwich
